apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +342,Please select Company,Silahkan pilih Perusahaan
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +358,Please select Company first,Pilih Perusahaan terlebih dahulu
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +359,Please select Posting Date first,Pilih Tanggal Pembukuan terlebih dahulu
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +484,Quick Journal Entry,Entri Jurnal Cepat
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +487,Debit Account,Akun Debit
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +493,Credit Account,Akun Kredit
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +103,Row {0}: Party Type and Party is required for Receivable / Payable account {1},Baris {0}: Jenis Rekanan dan Rekanan diperlukan untuk akun Piutang / Hutang {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +105,Row {0}: Party Type and Party is only applicable against Receivable / Payable account,Baris {0}: Jenis Rekanan dan Rekanan ini hanya berlaku terhadap akun Piutang / Hutang
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +118,Reference No & Reference Date is required for {0},Nomor Rujukan & Tanggal Rujukan diperlukan untuk {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +122,Reference No is mandatory if you entered Reference Date,Nomor Rujukan harus diisi jika anda memasukkan Tanggal Rujukan
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +130,Row {0}: Please check 'Is Advance' against Account {1} if this is an advance entry.,Baris {0}: Tandai 'Adalah Uang Muka' untuk Akun {1} jika ini adalah akun uang muka.
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +132,Row {0}: Payment against Sales/Purchase Order should always be marked as advance,Baris {0}: Pembayaran untuk Perintah Penjualan/Pembelian harus selalu ditandai sebagai uang muka
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +136,Row {0}: Advance against Customer must be credit,Baris {0}: Uang Muka dari Pelanggan harus kredit
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +138,Row {0}: Advance against Supplier must be debit,Baris {0}: Uang Muka kepada Pemasok harus debet
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +145,"For {0}, only credit accounts can be linked against another debit entry","Untuk {0}, hanya akun kredit yang dapat dihubungkan dengan entri debit lain"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +148,"For {0}, only debit accounts can be linked against another credit entry","Untuk {0}, hanya akun debit yang dapat dihubungkan dengan entri kredit lain"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +152,You can not enter current voucher in 'Against Journal Entry' column,Anda tidak dapat memasukkan voucher ini di kolom 'Terhadap Entri Jurnal'
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +160,Journal Entry {0} does not have account {1} or already matched against other voucher,Entri Jurnal {0} tidak memiliki akun {1} atau sudah dicocokkan terhadap voucher lainnya
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +196,Row {0}: Debit entry can not be linked with a {1},Baris {0}: Entri debit tidak dapat dihubungkan dengan {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +199,Row {0}: Credit entry can not be linked with a {1},Baris {0}: Entri kredit tidak dapat dihubungkan dengan {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +212,Row {0}: Invalid reference {1},Baris {0}: Rujukan tidak valid {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +217,Row {0}: Party / Account does not match with {1} / {2} in {3} {4},Baris {0}: Rekanan / Akun tidak sesuai dengan {1} / {2} di {3} {4}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +225,Row {0}: {1} {2} does not match with {3},Baris {0}: {1} {2} tidak cocok dengan {3}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +241,{0} {1} is not submitted,{0} {1} tidak terkirim
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +244,{0} {1} is fully billed,{0} {1} telah ditagih sepenuhnya
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +247,{0} {1} is closed,{0} {1} tertutup
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +260,"Advance paid against {0} {1} cannot be greater \ 
                                              than Grand Total {2}","Uang muka yang dibayar terhadap {0} {1} tidak dapat \
                                       lebih besar dari Grand Total {2}"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +276,Payment against {0} {1} cannot be greater than Outstanding Amount {2},Pembayaran terhadap {0} {1} tidak bisa lebih besar dari Jumlah Terutang {2}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +292,Total Debit must be equal to Total Credit. The difference is {0},Total Debit harus sama dengan Total Kredit. Selisihnya adalah {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +299,You cannot credit and debit same account at the same time,Anda tidak dapat sekaligus mengkredit dan mendebit akun yang sama
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +323,Please check Multi Currency option to allow accounts with other currency,Harap pilih opsi Multi Mata Uang untuk menggunakan akun dengan Mata Uang lain
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +348,Row {0}: Exchange Rate is mandatory,Baris {0}: Kurs Mata Uang harus diisi
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +354,Reference #{0} dated {1},Rujukan #{0} tanggal {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +356,Please enter Reference date,Harap masukkan tanggal Rujukan
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +360,{0} against Sales Invoice {1},{0} terhadap Faktur Penjualan {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +364,{0} against Sales Order {1},{0} terhadap Perintah Penjualan {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +372,{0} against Bill {1} dated {2},{0} terhadap Tagihan {1} tanggal {2}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +376,{0} against Purchase Order {1},{0} terhadap Pesanan Pembelian {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +380,Note: {0},Catatan: {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +448,'Entries' cannot be empty,'Entri' tidak boleh kosong
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +534,Row No {0}: Amount cannot be greater than Pending Amount against Expense Claim {1}. Pending Amount is {2},Baris {0}: Jumlah tidak bisa lebih besar dari Jumlah Tertunda atas Klaim Biaya {1}. Jumlah Tertunda adalah {2}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +539,Stock Entry {0} is not submitted,Entri Persediaan {0} tidak terkirim
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +542,Warning: Another {0} # {1} exists against stock entry {2},Peringatan: Ada {0} #{1} lain terhadap entri persediaan {2}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +546,Accounts table cannot be blank.,Tabel akun tidak boleh kosong.
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +764,No Permission,Tidak ada Izin
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +868,Please select correct account,Silakan pilih akun yang benar
apps/erpnext/erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py +22,Same Company is entered more than once,Perusahaan yang sama dimasukkan lebih dari sekali
apps/erpnext/erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py +28,Account {0} does not match with Company {1} in Mode of Account: {2},Akun {0} tidak cocok dengan Perusahaan {1} dalam Mode Akun: {2}
apps/erpnext/erpnext/accounts/doctype/monthly_distribution/monthly_distribution.py +26,Percentage Allocation should be equal to 100%,Prosentase Alokasi harus sama dengan 100%
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +96,Please select the Company first,Silahkan pilih Perusahaan terlebih dahulu
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +146,Please select Charge Type first,Silakan pilih Jenis Pembebanan terlebih dahulu
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +150,Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',Dapat merujuk baris hanya jika jenis beban adalah 'Terhadap Nilai Baris Sebelumnya' atau 'Terhadap Total Baris Sebelumnya'
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +154,Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,Tidak dapat memilih jenis beban 'Terhadap Nilai Baris Sebelumnya' atau 'Terhadap Total Baris Sebelumnya' untuk baris pertama
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +157,Please specify a valid Row ID for row {0} in table {1},Tentukan ID Baris yang benar untuk baris {0} dalam tabel {1}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +160,Cannot refer row number greater than or equal to current row number for this Charge type,Tidak dapat merujuk pada nomor baris yang lebih besar atau sama dengan nomor baris saat ini untuk jenis Biaya ini
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +174,Actual type tax cannot be included in Item rate in row {0},Jenis pajak aktual tidak dapat dimasukkan dalam harga Barang di baris {0}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +179,"For row {0} in {1}. To include {2} in Item rate, rows {3} must also be included","Untuk baris {0} di {1}. Untuk menyertakan {2} pada harga Barang, baris {3} juga harus disertakan"
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +201,Valuation type charges can not marked as Inclusive,Beban jenis Penilaian tidak dapat ditandai sebagai Inklusif
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +567,Please select Posting Date before selecting Party,Silakan pilih Tanggal Pembukuan sebelum memilih Rekanan
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +919,Cannot {0} {1} {2} without any negative outstanding invoice,Tidak bisa {0} {1} {2} tanpa faktur yang tidak ada jumlah terutangnya
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +924,Paid Amount cannot be greater than total negative outstanding amount {0},Jumlah Dibayar tidak boleh lebih besar dari jumlah terutang {0}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +1017,Please select {0} first,Silahkan pilih {0} terlebih dahulu
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +1034,"Row #{0}: Reference Document Type must be one of Sales Order, Sales Invoice or Journal Entry","Baris #{0}: Jenis Dokumen Rujukan harus salah satu dari Perintah Penjualan, Faktur Penjualan atau Entri Jurnal"
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +1042,"Row #{0}: Reference Document Type must be one of Purchase Order, Purchase Invoice or Journal Entry","Baris #{0}: Jenis Dokumen Rujukan harus salah satu dari Pesanan Pembelian, Faktur Pembelian atau Entri Jurnal"
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +1050,Row #{0}: Reference Document Type must be one of Expense Claim or Journal Entry,Baris #{0}: Jenis Dokumen Rujukan harus salah satu dari Klaim Biaya atau Entri Jurnal
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +57,Difference Amount must be zero,Perbedaan Jumlah harus nol
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +73,Row #{0}: Duplicate entry in References {1} {2},Baris #{0}: Duplikat Entri di Rujukan {1} {2}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +81,Row #{0}: Allocated Amount cannot be greater than outstanding amount.,Baris #{0}: Alokasi Jumlah tidak boleh lebih besar dari jumlah terutang.
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +98,Party Type is mandatory,Jenis Rekanan harus diisi
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +101,Party is mandatory,Rekanan harus diisi
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +144,"Payment Type must be one of Receive, Pay and Internal Transfer","Jenis Pembayaran harus salah satu dari Penerimaan, Pembayaran atau Transfer Internal"
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +165,Account Type for {0} must be {1},Jenis Akun untuk {0} harus {1}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +198,Reference Doctype must be one of {0},DocType Rujukan harus salah satu dari {0}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +209,{0} {1} does not associated with {2} {3},{0} {1} tidak terkait dengan {2} {3}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +225,"{0} {1} is associated with {2}, but Party Account is {3}","{0} {1} terkait dengan {2}, namun Akun Rekanan adalah {3}"
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +229,{0} {1} must be submitted,{0} {1} harus dikirim
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +241,Row #{0}: Journal Entry {1} does not have account {2} or already matched against another voucher,Baris #{0}: Entri Jurnal {1} tidak memiliki akun {2} atau sudah sesuai dengan voucher lain
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +250,Against Journal Entry {0} does not have any unmatched {1} entry,Terhadap Entri Jurnal {0} tidak memiliki entri {1} yang belum sesuai
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +350,Reference No and Reference Date is mandatory for Bank transaction,Nomor Rujukan dan Tanggal Rujukan harus diisi untuk transaksi Bank
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +356,Amount {0} {1} transferred from {2} to {3},Jumlah {0} {1} ditransfer dari {2} ke {3}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +360,Amount {0} {1} {2} {3},Jumlah {0} {1} {2} {3}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +363,Received From,Diterima Dari
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +367,Transaction reference no {0} dated {1},Rujukan transaksi nomor {0} tanggal {1}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +373,Amount {0} {1} against {2} {3},Jumlah {0} {1} terhadap {2} {3}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +378,Amount {0} {1} deducted against {2},Jumlah {0} {1} dipotong dari {2}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +469,Currency for {0} must be {1},Mata uang untuk {0} harus {1}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +689,Can only make payment against unbilled {0},Hanya dapat membayar untuk {0} yang belum tertagih
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.js +17,Please select Company and Party Type first,Harap pilih Perusahaan dan Jenis Rekanan terlebih dahulu
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +131,Successfully Reconciled,Pencocokan Berhasil
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +142,No records found in the Invoice table,Tidak menemukan data dalam tabel Faktur
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +145,No records found in the Payment table,Tidak menemukan data dalam tabel Pembayaran
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +157,{0}: {1} not found in Invoice Details table,{0}: {1} tidak ditemukan dalam tabel Rincian Faktur
